path	sha256	category	external_citers	status	durable_destination	record_disposition	consumed_by	shipped_evidence	open_owner_decisions	rationale
.myrobots/plans/gate-heldnote-model-2026-07-01.md	c60ab2a098b62dc1258ea2644aa425412765b50278bb0649cab42edf060acc84	investigation	1	stale	adr	evidence-active	n/a (cited by poly-alloc.ts:4 — Stage-5 citation repoint)	Phase 1 (#990) and 2a (#991, packages/web/src/lib/audio/poly-alloc.ts, which cites this file at :4) shipped; Phase 2b still open (poly.ts:167/:197 take a single `gateOffSec`); Phase 3 open (no `voiceMode`/'legato' in clipplayer/clip-types/midi-lane); Phase 4 open (GATE_PULSE_S still re-declared in frogger.ts:67, midi-lane.ts:443, midiclock). STALE halves: Phase 5's front-card glyph remainder names GatemaidenCard/TimelordeCard, deleted with all legacy cards (#2349); Phase 6's sequencer length/tie half names sequencer/polyseqz/drumseqz, deleted in cef7c16c06 (#2183).	the three §7 questions (single gate-length ceiling vs clipplayer's 1.0; an explicit 303-style slide gesture; whether `edge` ever gates UI affordances) plus whether the owner-approved Phases 2b/3/4 stay in scope now that the step sequencers are deleted and the front cards are gone	An owner-approved model with unimplemented phases and open questions, so it stays active evidence; its §2 contract (a gate carries timing only, clean 0/1 edges never smoothed through the threshold, PortDef.edge is interpretation not routing, default voice mode = LEGATO per lane) is the 'why' behind AGENTS.md #7 and belongs in an ADR.
.myrobots/plans/glsmoke-floor-expansion-2026-06-23.md	994115b5afcdc9c133f06265b41c7ac0078d83c253e217dd1f407f3c826d852a	investigation	0	current	skill:renderer-tests	evidence-archive	n/a	#882/#883/#885 merged (floor +11 and the LOW-effort conversions); e2e/webgl-heavy-globs.ts exists on origin/main; runbooks/ci.md:51-58 names webgl-smoke as the required SwiftShader floor and webgl-attest as required; e2e/tests/peakstate-render-smoke.spec.ts still carries no `@webgl-smoke` tag, so the cheapest unbuilt win it names is still unbuilt (re-verified).	none (the owner direction — keep the two-pronged floor + attest, no 4090 runner — stands)	A partially executed roadmap whose remaining step is a small backlog item; the durable part is the REAL-GPU-ONLY / INFRA-GATED classification of heavy specs and the 'adding a spec to the heavy globs deletes its PR coverage, it does not move it' rule, which is renderer-test judgment.
.myrobots/plans/gpu-attest-rebuild-2026-06-22.md	64f583ce760a218cab78606b005a5b9942d761971e882d1374b3004a64415293	investigation	0	stale	skill:renderer-tests	evidence-archive	n/a	Phase 0–2 shipped: e2e/tests/_render-smoke.ts (installRenderSmokeHooks / stepAndReadStats / assertRenderStats), `__videoEnginePause` + `__videoEngineFreezeTime`, 16 *-render-smoke specs, webgl-attest a required check. Goal still unmet and its number drifted: e2e/playwright.config.ts:150 is still `retries: process.env.CI ? 1 : 0`, and `waitForTimeout` occurrences under e2e/ total 800 (the record says 649, up from 602).	flipping e2e retries to 0 is a CI change under the 2026-08-23 no-CI-changes ruling and needs explicit owner sign-off; the wall-clock-wait count keeps growing (602→649→800)	The architecture landed, so the record is a historical proof artifact; the three timing-bet mechanisms and the DRS mechanics (read the ENGINE FBO not the card canvas, pin the module's own clock, ≤12 fixed steps, 'param changes output' = two frozen reads, bridges as dispatch tests) are reusable renderer-test judgment not yet in renderer-tests/references (grep for installRenderSmokeHooks in .claude/skills is empty).
.myrobots/plans/io-trigger-gate-sanitization.md	c31fc5d5391bb51cfe2b9c470e3a2d684f1ea14736718d3e238dd6a0b4fab3b7	investigation	2	stale	skill:audio-runtime	evidence-archive	n/a (cited by edge-detect.ts and gate-trigger.ts — Stage-5 citation repoint)	Shipped as #758: packages/web/src/lib/audio/edge-detect.ts and gate-trigger.ts exist and both cite this file; the rule is AGENTS.md boundary #7 (line 104), not 'root CLAUDE.md' as the record says. Its one 'still open' item is now built: numpad-plus.ts:377 declares `{ id: 'clock', type: 'gate', edge: 'trigger' }`.	none	The sourced hardware derivation behind AGENTS.md #7 — rising-edge detection vs level-sensitive gates, Schmitt hysteresis as defense-in-depth, why one `gate` cable type plus `PortDef.edge` costs zero migration, and the moog912 0.1 threshold being an envelope-follower constant — is exactly the trigger/gate/edge judgment the audio-runtime skill is chartered to carry; the raw record is a closed incident.
.myrobots/plans/license-split-agpl-mit-2026-07-01.md	58be8f038391c82cef454424d7e414398b857fc79f5c12b6a53d2fe15949bd96	investigation	0	stale	none	evidence-active	n/a	Split NOT executed: origin/main has a single LICENSE (AGPL-3.0-or-later), package.json:6 and packages/present-shell/package.json:6 both AGPL, no MIT subtree, no submodule. Its third-party inventory is superseded by the tree: helm/polyhelm deleted (#1013 71235f0931), grids/symbiote/snes9x deleted (#1033 537ed4b143), cocoadelay-core.ts gone (cofefve.ts replaces it), so the GPL-3 'copyleft floor' rows and the SNES9x non-free quarantine describe code no longer present; nblood + doomgeneric/NOTICE.md remain; README.md:242 still only points at LICENSE (no in-app source link).	The four §9 owner questions (anti-competitive vs hiding; is external contribution wanted; comfort with fully public DSP; commercial intent) and the seven counsel items in §10 are all unanswered; Blood BUILDLIC vs paid tiers is the only surviving non-free risk now that SNES9x is gone.	An unexecuted licensing proposal whose decisions still belong to the owner and counsel, so it stays active evidence; but half its legal analysis targets modules the tree has since deleted, so it is stale and must not be quoted without re-deriving the third-party table.  No shipped decision exists to extract into an ADR.
.myrobots/plans/macrooscillator-face-measurements-2026-08-08.md	91b9972be76c7a47705c5e7cad394f2ff356bbea76b64c5f36e438caa36fab15	investigation	0	current	skill:module-surfaces	evidence-archive	n/a	Face shipped as #1432 (5bbe48b2e4) and 'macrooscillator' is in STRICT_FACES (strict-faces.ts:791) with face-macrooscillator-{compact,dock}.png baselines; task worktree:clean/worktree:guard exist (Taskfile.yml:1496/1501); the bootWithFace audio-freeze fix is in the tree (e2e/vrt/vrt-audio-freeze.ts, #1416 commit references #1420).	none	Three salvaged lessons that are not recorded elsewhere: the 1u-card/dock-sidebar overflow budgets (8 px slack, 258 px column, ~26-char readouts) belong in module-surfaces, the 'liveness window shorter than the source's own impulse period reads live as dead' finding is an audio-instrument lesson worth a line in audio-runtime, and the --force worktree rule is already in AGENTS.md. The raw note is a proof artifact, so archive it.
.myrobots/plans/module-sizing-DECISIONS-2026-06-13.md	44e35f7319a1ed268aede221d6a508ac1468af053901554160476469042f6ac2	investigation	0	current	adr	evidence-archive	n/a	All three phases are in the tree: NodeDef size?: RackSize / hp?: number (graph/types.ts:1498-1520), ui/rack-sizes.ts with [LOCKED] user-override tiers, --rack-unit: 180px and hp-based width in ui/modules/_module-card.css:45-50, node.data.rackLocked read in Canvas.svelte/mutate.ts, rearView TAB flip in Canvas.svelte; Phase 1 landed as #759 (1b9b3e86de).	none	It is the only statement of WHY the rack is a uniform 3u slot grid with 1u sub-positioning, hp widths, and a right-click Lock rather than a screw affordance — a shipped product decision with its rationale, which is exactly an ADR. Archive the raw decisions file once the ADR exists.
.myrobots/plans/monome-song-mode-entry/PROPOSAL-FINAL.md	86414c66fe117a32fcbf555c737f8c0ef85dc1c8ba125480a93b9f11c7481251	investigation	0	stale	none	evidence-active	n/a	Never built: no SONG_PAD/SONG_REC_PAD/SONG_MODE_PAD/isSongPad anywhere in packages/web/src; (15,1) is still the unassigned session pad (monome/monome-map.ts:127-133 assigns (15,0),(15,2..7) only); monome-control.svelte.ts writes neither d.recording nor d.clipMode while launchpad-control.svelte.ts:1339/1346 does. Every file:line it cites is stale — grid-clip-map.ts was split into clip-surface-map.ts + monome/monome-map.ts and grid-clip-binding.svelte.ts became monome/monome-control.svelte.ts.	OQ-1 (playhead tick phase-2 or drop), OQ-2 (held layer A vs one-handed B), OQ-3 (single tri-state standing pad acceptable), OQ-4 (ARR LED level 12 vs blink) — all still unanswered, and the design now has a third peer (Push 2) to stay coherent with.	An implementation-ready spec awaiting owner accept/reject, so it is active evidence, but its citations point at files that were refactored away and it predates the Launchpad/Push 2 command decks; re-derive every file:line against monome-map.ts/monome-control.svelte.ts before building. Nothing shipped, so nothing to extract.
.myrobots/plans/push3-support-assessment-2026-08-03.md	c52661eba8f1b0ff3c1d44f430060b4bc080e3f3961f00c855bc61b2d8705c10	investigation	0	current	none	evidence-active	n/a	Nothing built, as the record says: PUSH2_USB_PRODUCT_ID = 0x1967 (push2-display-frame.ts:51), port matcher still /push ?2/ (push2-device.svelte.ts:181-189), no push3/PushDeviceProfile symbol and no MPE/CC-74 guard in packages/web/src/lib/control/push2 (34 files, matching its own 2026-08-12 re-measure).	§10 Q1–Q4: is Push 3 support wanted at all given no vendor spec; which SKU; ship the device-independent MPE encoder guard for Push 2 now; split MIDI from display.	A research/decision document whose verdict and open questions the owner has not answered, and whose device facts still match the tree, so it stays active evidence as written. Its one product-relevant defect (CC 74 MPE slide spinning encoder 4; duplicate panel-resolution declaration) is device-seam detail, not a repo-wide invariant or audio-runtime lesson.
.myrobots/plans/rack-persistence-hardening-2026-07-19.md	267900c3895a5cdb2b845fb516fcc08391e13dc8787c78d62264cce9c801fa58	investigation	0	current	adr	evidence-active	n/a	FIX A merged as #1131 (9da412d78b): storage/local-scratch.ts (+test) attached from routes/rack/+page.svelte via attachLocalReplica; P1 ui/RackStatusBanner.svelte + ui/rack-status.ts (computeSaveStatus/shouldPromptUnsaved on hasUnsyncedChanges); P4 ui/canvas/import-confirm.ts (+test); P3's guard remains only in packages/server/src/{db,index}.ts and ALLOW_MEMORY_STORE / persist_mode are now documented in runbooks/integrations/fly.md:113, runbooks/secrets-and-accounts.md:44 and runbooks/observability.md:47 (the Better Stack monitor lives in the infra-docs repo and is unverifiable from this tree). local-scratch.ts:42-54 prunes the dawless-era keys, as the header says.	Option B 'import my scratch into this new rack'; single-scratch-doc shape post-#1459; keep the strict beforeunload prompt or reduce to an indicator; restrict destructive Import to owner/solo racks; clear-scratch affordance for shared machines.	The only written root-cause of the anon-refresh-loss bug plus the four shipped design constraints (per-device UUID scratch id, never block editing, no synchronous flush, confirm because clear propagates tombstones) — a shipped persistence decision that belongs beside ADR-005. Five owner decisions remain, so the raw record stays active.
.myrobots/plans/shell-ui-refactor-resume-2026-07-26.md	0e45006b68aeaaaaff9c5425b31c1989bcd2832a6f773bb6568bf4e8c706b991	investigation	0	stale	adr	evidence-archive	n/a	Decision 5's mechanism is gone: AGENTS.md Product state says there is no legacy card and no ?shell=legacy, and ui/workflow/legacy-fallback.ts now defines LaneRenderKind = 'shell'|'native'|'stub' with no 'legacy' arm (shellFaces survives only in graph/channel-columns.ts). Decisions 2–3 are shipped: delay.ts:30/123/314 equal-power crossfade, filter.ts:21-36 cutoff_cv_amt/res_cv_amt attenuverters; decision 1 holds (reverb.ts:6 still re.mono_freeverb, unscaled). #1289 (9e262b3a3a) fixed KARPLUS; origin/wip/landing-new-rack-tiles still exists on the remote.	Fate of origin/wip/landing-new-rack-tiles (untested landing 'new rack' tiles + Launchpad spec, still parked); the catalogue-overlap consolidation (filter/resofilter, reverb family, delay family, four mixers, ringback mis-filed) noted as future work; when to revisit reverb's +11 dB wet path.	The dock-gating ruling and every ?shell=1 citation describe a UI that no longer exists, so the record is stale, but its three audio owner decisions (reverb left hot, delay equal-power approved, filter attenuverters approved) are shipped audio 'why' that only this file records — extract them into an ADR and archive the narrative.
.myrobots/plans/standards-refactor-roadmap.md	102e428802e6600a9615c37ca392242767c26204b5d821eb422d9a9ae168dbfc	investigation	0	current	adr	evidence-active	n/a	Phases 1–5 on main (#703 b4d7d12b36; #721/#723 5fbf1015bc mutate guard). 6b still open: the collab job exists (ci.yml:1477) but is absent from the umbrella needs list (ci.yml:2211). 6d still open: no schema_migrations/db:migrate/db-migrate.sh anywhere (db/ holds only README.md + schema/). The reconciler loose end is already resolved — engine.addEdge is wrapped in try/catch at audio/reconciler.ts:264-266.	Whether 6b (arming collab as REQUIRED) is still permitted under the 2026-08-23 'no fundamental CI changes' and 2026-08-25 'no new gates' rulings; whether 6d's migration ledger is wanted; identity-keyed capacity remains gated on a real multi-tab-lockout report.	The PUSH-BACKS section (no undoable import, never crash the relay on uncaughtException, socket-keyed capacity, no ESLint, no owner-gated imports, no second singleton layer) is a set of decided-with-reasons architecture rulings that should live as an ADR; the two remaining phases are genuinely open, so the roadmap stays active evidence.
.myrobots/plans/synesthesia-modulation-depth-2026-06-20.md	106249cad5f19f0d9e6131f066e371ada7587f44cd13b2c091502ab74c261c66	investigation	1	stale	skill:audio-runtime	evidence-active	n/a	Core findings hold: a_bipolar/b_bipolar defaultValue 0 (audio/modules/synesthesia.ts:214), half-span convention is docs/adr/004-cv-range-convention.md, depth still reserved (graph/types.ts:255-261). Its §(ii) claim that adoptsUpstreamFrom 'appears in exactly ONE module file' is now false: attenumix.ts:47/101 declares out1..out4 type-transparent via adoptsUpstreamFrom alongside scaler.ts.	Lever (i): flip synesthesia env CV to bipolar by default (moves ART/VRT baselines and resting offsets of saved patches) versus surfacing the toggle; extend type-transparency to mixer/moog995; activate the per-edge depth knob.	The systemic statement — unipolar envelope sources reach only half a linear CV range and audio-typed modulators into video CV are RMS-clamped — is a reusable audio invariant for the audio-runtime skill (ADR-004 already holds the convention itself). One of its three 'UNBUILT' levers is partly built, so mark stale and keep it active for the owner sign-off it still needs.
